id,text,label
309,do you like bodtf ? yea,0
310,do you like nevershoutnever kinda,0
311,do you like to clean ? yea i do not like it when it is dirty,0
312,do you like your name ? yea,0
313,do you love twilight as much as this ? i bet this will be your new homepage http mytwilightsearch com ew i hate twilight,0
314,do you miss your hometown ? lol no,0
315,do you think you could make it in the woods with just camping supplys for a week ? no cellphone hell no,0
316,does it bother you when strangers try to tell you what to do ? yea,0
317,does it make you mad you have tonsssss of hate groups on myspace ? i do not care anymore,1
318,does your bedroom door have a lock on it ? no,0
319,do not call her a bitch vv just did,1
320,do not you hate how people make fake celerbity pages ? yea that is sooo annoying,0
321,dont you hate it when people are only dating for about 2 days and they put i love the persons name on there statuses and stuff ? i do i hate that so much,0
322,dude are you serious your so stupidddd stfu ! and btw if your tired of people talking shit on your form spring delete this accountt and be yourself are you that bad ? not as stupid as you js just saying,1
323,dude ewwwwr go home roger back at you,0
324,dude it seems like everyone hates you you should just delete all your socialing sites should i care ?,1
325,dude she is faking herself no one else in the world would fake her ! no im not,0
326,ever been in a gang ? o no,0
327,ever dyed your hair ? if so how many times ? never,0
328,everyone look this girl was using missy lockes pictures and i told her she was fake then she was like im not fake then she took bettys pictures shes dumb ! http www formspring me lmt23 k,1
329,ew you are gross ugly bitch not as gross as you bitch,1
330,ewwwwwwww okay i know im ew,1
331,faaaaake d i am not fake,1
332,fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake fake your fake,1
333,fake ! i'm not fake,0
334,fake your fake,1
335,faveee timee sport ? volleyball,0
336,favorite band hm i do not have one,0
337,favorite color ? purple,0
338,favorite song ? hmm probably alejandro by lady gaga,0
339,favorite song ? i already answered that,0
340,favve song ? alejandro by lady gaga,0
341,get a life you twisted bitch ! you get a life,1
342,get naked ew no,0
343,girls do have you cheered ? guys do have you played football ? nope,0
344,girls have you ever faught over a guy ? what happened ? guys has a girl ever faugh over you ? what happened ? nooo,0
345,go to hell xd you go to hell ugly wannabe scene chick,1
346,grosss ! your face is nasty so is yours,1
347,grosss ! your face is nasty so is yours you do not see me complaining,1
348,guess what you should do ? get a life i do not even know you so why would you even start shit with me ? ! seriously you must be a bit messed up in the head pathetic i have one for your information nope i ai not messed up,1
349,guys what do you hate most about girls ? girls what do you hate most about guys ? they can be annoying,0
350,haha lifeless cunt stop writing on my wall you shit faced slut yo mamma,1
351,have you ever been to georgia 33 ? no but i wanna go their,0
352,have you ever hated that you loved someone ? not really,0
353,have you ever went to someones page seen them asking theirselves questions but when you ask them about it they deny it ? i have seen it yea that is sooo stupid,0
354,heey how many other formsprings do u have ? like 50 ? damn get a life you care why ?,1
355,hello hey ?,0
356,here is a cookie eat it d yay nom nom,0
357,hey it is your cousin again when are you coming to visit us ? i'm gonna make a formspring idk,0
358,hey everyone this is the girl that fakes ta k,1
359,hey im ashlee im tired of everyone commenting on my damn formspring talking shit,0
360,hey im ashlee im tired of everyone commenting on my damn formspring talking shit,1
361,hey why dont you go kill yourself alot of ppl would be really happy why would i wanna do that ?,1
362,heyyy your an ugly fucking bitch you think your sexy ? haha you ai not shit besides an ugly bitch beware of what ? ill fucking put your shit on blast fucking stupid ass cunt fuck off stop hatein on peoples pages before i go off on your ugly ass please bitch what are you going to do nothing if i were i would get a life,1
363,hi asslee asshole d hi anonymous,1
364,hi you smelly rotten poo you smell like pigs vomit ! did you just go to the toilet ? i wondered what that smell was you missed the toilet and it fell on your ugly clothes are you poor ? you stink like hamster poo i had love to ram a metal pole up your ass i had love to see you get hit by a car,1
365,hi you are ashlee and you are not 16 and you are ugly as hell so beware bye if i were you i would not be talking beth,1
366,hi hey,0
367,hi hey,0
368,hmm what questionss ? inbox me some ideas sure,0
369,how are you ? great you ?,0
370,how is your mom great yours ?,0
371,how many siblings do you have ? 1,0
372,how many silly bands do you own ? none,0
373,how much do you have sex ? what type of question is that sicko,1
374,how often do you go to the salon and get something done to your hair ? like twice a month,0
375,how old are you ? does it matter,0
376,http files formspring me profile 20100511 4bea173ca6455 thumb jpg stalkerrrr,0
377,i do not know you and i have never said ur ugly please dot comment on my looks learn how to spell,1
378,i dont know you but you seem like a bitch i'm not,1
379,i found you on jensens thingie i cant really see your picture but i guess your cute ? on what ? thanks,0
380,i hate when formspring messes up do not you ? sometimes,0
381,i hate when people are mad at for no reason at all what about you ? i dislike that,0
382,i hope your asswhole gets sniffed by aids hope you get aids,1
383,i know they are amazing ! ! the singer jeremy mckinnon is soooooo funny he loved giving me high fives my shirt is so cool too it is with a fat guy on it lol do you know the band august burns red ? dude like i said your so lucky ! no,0
384,i like how everyone writes you just to insult you seriously all your questions are dissing you ! hahah are you sure im not dissing you,1
385,i like yur bg thanks,0
386,i love adtr ! vvv they are my fav i know every song by heart serious ? they are a good band d,0
387,i never said that i'm 16 or that i'm sexy dumbasssssss are you sure bitch ?,1
388,i really wanna take you downn it is a song ! lmfaoo lmfao i thought something else,0
389,i swear to fucking god bitch i hate you so much you think you can add people and just talk shit on there pages ? haha naaa yuuu must got us fucked up im going to hunt your ass down and beat the shit out of youu with my own to hands kbitchhhh ? lame ass joke you ca not do shit,1
390,i'm not a creepy stalker just everyone fucking hates you so everyone knows what you fucking do you remind me of harmony flashpink but uglier and alittle more pathetic everyone knows you fake yourself and other girls and you want attention dumbfuck i dont fake myself,1
391,i'm not fake r sorry liar,1
392,if you had to perform at the circus what trick would you do ? idk,0
393,if your going to be rude give smart ass answers we will unfollow you okay,1
394,im a big fan of betty and u is ugler than her so fuck up bitch u ugly shit head oh wow should i care,1
395,im bored same here,0
396,is there anyone you wish you never met ? no,0
397,it is your cousin again lol why is everyone saying your fake ? they are stupid,0
398,its cool how you swear when your only 13 i know,0
399,lala lololol,0
400,learn how to spell ? learn how to tell apart a typo from a spelling error and learn how to be a proper fake you learn to keep your damn mouth shut,1
401,lmfao you are fucking creepy must have no friends nor life if you have to create muliple formsprings of yourself saying theyre fakes quit thinking everyone wants to be you they copy you no one would fake you i'm sorry your such a pathetic poser your the one who is creepy stalker,1
402,lyrics for you should have killed me when you had the chance adtr so i say goodbye to a town that has ears and eyes i can hear you whispering as i walk by familiar faces smiling back at me and i knew this would make them change the only thing that is going to bother me is that you will all call yourselves my friends why ca not you look me in the eyes one last time ? the writings on the wall you have read that i will be gone but if you call my name just know that i will come running for one more night to spare with you this is where i'm meant to be please do not leave me iu2019ve read these stories a thousand times and now iu2019ll rewrite them all youu2019re meddling in an anger you canu2019t control she means the world to me so hold your serpent tongue is a whores lies worth dying for ? i will just take my time the only thing that is going to bother me is that you will all call yourselves my friends why ca not you look me in the eyes one last time ? the writings on the wall you have read that i will be gone but if you call my name just know that i will come running for one more night to spare with you this is where i'm meant to be please do not leave me i walked into your house this morning i brought the gun from our end table your blood was strewn across the walls they will find you on your bathroom floor i walked into your house this morning i brought the gun from our end table your blood was strewn across the walls they will find you on your bathroom floor when i'm done but should i write it all off ? but should i write it all off ? but should i write it all off ? you should have killed me when you had the chance but should i ? you should have killed me when you had the chance you should have killed me when you had the chance you should have killed me when you had the chance,0
403,me pathetic ? ? your the one who started the shit so ?,1
404,no body likes yuuuuuuu ! like i care,1
405,no honestly your really immature your the one,1
406,nom nom yum yum,0
407,nope i actually have a life coughcough unlike you the lonely pathetic ugly lowlife man woman who is life events are staying on formspring creating fakes and starting shit seriously i'm not the bitch you are end of story kcoolbye i have a life show your face anonymous,1
408,obese not close to obese,0
409,oh god not you again same here,1
410,oh well i met abr too the singer is the shit he is a beast lucky pringle pop,0
411,ohh look the girl who fakes herself i only faked myself once !,1
412,ok bitch wanna get started on me ? ok one faggot is an over used term that people try to use on me to get me to feel bad two your nothing but alowlife bitch who gets the kicks out of starting shit with people do not comestarting shit on my formspring well i want to bitch,1
413,okae then bitch you dont got any quick comebacks now do you you fucking fake ! ! ! wow pathetic much ?,1
414,online 3 p,0
415,pretty gurrrl haha thanks,0
416,relation to miley cyrus ? what,0
417,slut leave betty alone cunt face she is the slut,1
418,sooo you have sex alot ? df no,0
419,stay off of my formspring ? i do not even know who you are why should i,1
420,stfu you hoe you piece of shiit wow i feel insulted,1
421,stop annoying betty btw you are a really sad little girl boy you think ur all grown up now using big words stupid child living a fake life behind a damn keyboard and a screen how more pathetic can you be ? girl i'm not fake hun,1
422,stop leaving stuff like fake on your own formsrping dead give away dumbass suck a cunt what are you talking about ?,1
423,stop making fakes of yourself you are ugly as fuck you are not actually 16 bitch and you are deff not a cyrus get a mother fucking life cunt i do not make fakes of myself person so get your fakes straight js,1
